id,paragraphs
200,"The Targaryens lost fewer than a hundred men. Queen Visenya took an arrow in one shoulder, but soon recovered. As the dragons gorged themselves on the dead, Aegon commanded that the swords of the slain be gathered up and sent downriver."
201,Loren Lannister was captured the next day. The King of the Rock
203,"laid his sword and crown at Aegon’s feet, bent the knee, and did him homage. And Aegon, true to his promises, lifted his beaten foe back to his feet and confirmed him in his lands and lordship, naming him Lord of Casterly Rock and Warden of the West. Lord Loren’s bannermen followed his example, and so too did many lords of the Reach, those who had survived the dragonfire."
204,"Yet the conquest of the west remained incomplete, so King Aegon parted from his sisters and marched at once for Highgarden, hoping to secure its surrender before some other claimant could seize it for his own. He found the castle in the hands of its steward, Harlan Tyrell, whose forebears had served the Gardeners for centuries. Tyrell yielded up the keys to the castle without a fight and pledged his support to the conquering king. In reward Aegon granted him Highgarden and all its domains, naming him Warden of the South and Lord Paramount of the Mander, and giving him dominion over all House Gardener’s former vassals."
205,"It was King Aegon’s intent to continue his march south and enforce the submission of Oldtown, the Arbor, and Dorne, but whilst at Highgarden word of a new challenge came to his ears. Torrhen Stark, King in the North, had crossed the Neck and entered the riverlands, leading an army of savage northmen thirty thousand strong. Aegon at once started north to meet him, racing ahead of his army on the wings of Balerion, the Black Dread. He sent word to his two queens as well, and to all the lords and knights who had bent the knee to him after Harrenhal and the Field of Fire."
206,"When Torrhen Stark reached the banks of the Trident, he found a host half again the size of his own awaiting him south of the river. Riverlords, westermen, stormlanders, men of the Reach…all had come. And above their camp Balerion, Meraxes, and Vhagar prowled the sky in ever-widening circles."
207,"Torrhen’s scouts had seen the ruins of Harrenhal, where slow red fires still burned beneath the rubble. The King in the North had heard many accounts of the Field of Fire as well. He knew that the same fate might await him if he tried to force a crossing of the river. Some of his lords bannermen urged him to attack all the same, insisting that northern valor would carry the day. Others urged him to fall back to Moat Cailin and make his stand there on northern soil. The king’s bastard brother Brandon Snow offered to cross the Trident alone"
209,"under cover of darkness, to slay the dragons whilst they slept."
210,"King Torrhen did send Brandon Snow across the Trident. But he crossed with three maesters by his side, not to kill but to treat. All through the night messages went back and forth. The next morning, Torrhen Stark himself crossed the Trident. There upon the south bank of the Trident, he knelt, laid the ancient crown of the Kings of Winter at Aegon’s feet, and swore to be his man. He rose as Lord of Winterfell and Warden of the North, a king no more. From that day to this day, Torrhen Stark is remembered as the King Who Knelt…but no northman left his burned bones beside the Trident, and the swords Aegon collected from Lord Stark and his vassals were not twisted nor melted nor bent."
211,"Now Aegon Targaryen and his queens parted company. Aegon turned south once again, marching toward Oldtown, whilst his two sisters mounted their dragons—Visenya for the Vale of Arryn and Rhaenys for Sunspear and the deserts of Dorne."
212,"Sharra Arryn had strengthened the defenses of Gulltown, moved a strong host to the Bloody Gate, and tripled the size of the garrisons in Stone, Snow, and Sky, the waycastles that guarded the approach to the Eyrie. All these defenses proved useless against Visenya Targaryen, who rode Vhagar’s leathery wings above them all and landed in the Eyrie’s inner courtyard. When the regent of the Vale rushed out to confront her, with a dozen guards at her back, she found Visenya with Ronnel Arryn seated on her knee, staring at the dragon, wonder- struck. “Mother, can I go flying with the lady?” the boy king asked. No threats were spoken, no angry words exchanged. The two queens smiled at one another and exchanged courtesies instead. Then Lady Sharra sent for the three crowns (her own regent’s coronet, her son’s small crown, and the Falcon Crown of Mountain and Vale that the Arryn kings had worn for a thousand years), and surrendered them to Queen Visenya, along with the swords of her garrison. And it was said afterward that the little king flew thrice about the summit of the Giant’s Lance, and landed to find himself a little lord. Thus did Visenya Targaryen bring the Vale of Arryn into her brother’s realm."
213,"Rhaenys Targaryen had no such easy conquest. A host of Dornish spearmen guarded the Prince’s Pass, the gateway through the Red Mountains, but Rhaenys did not engage them. She flew above the pass, above the red sands and the white, and descended upon Vaith to"
215,"demand its submission, only to find the castle empty and abandoned. In the town beneath its walls, only women and children and old men remained. When asked where their lords had gone, they would only say, “Away.” Rhaenys followed the river downstream to Godsgrace, seat of House Allyrion, but it too was deserted. On she flew. Where the Greenblood met the sea, Rhaenys came upon the Planky Town, where hundreds of poleboats, fishing skiffs, barges, houseboats, and hulks sat baking in the sun, joined together with ropes and chains and planks to make a floating city, yet only a few old women and small children appeared to peer up at her as Meraxes circled overhead."
216,"Finally the queen’s flight took her to Sunspear, the ancient seat of House Martell, where she found the Princess of Dorne waiting in her abandoned castle. Meria Martell was eighty years of age, the maesters tell us, and had ruled the Dornishmen for sixty of those years. She was very fat, blind, and almost bald, her skin sallow and sagging. Argilac the Arrogant had named her “the Yellow Toad of Dorne,” but neither age nor blindness had dulled her wits."
